order_id,order_date,customer_id,category,product,unit_price,quantity,discount_pct,gross_amount,discount_amount,net_amount,region,sales_channel,payment_method,is_returned
ORD110168,2024-01-12,CUST02903,Beauty,Lipstick,15.06,2,0,30.12,0.0,30.12,South,Mobile App,Net Banking,False
ORD100957,2024-01-12,CUST02025,Fashion,Backpack,39.09,1,0,39.09,0.0,39.09,South,Website,Net Banking,False
ORD103818,2024-01-12,CUST01632,Beauty,Sunscreen SPF50,15.5,4,0,62.0,0.0,62.0,Central,Website,Cash on Delivery,False
ORD111645,2024-01-12,CUST03189,Electronics,Laptop Stand,34.03,1,0,34.03,0.0,34.03,East,Website,Net Banking,False
ORD111240,2024-01-12,CUST00996,Home & Kitchen,Storage Bins,18.53,1,0,18.53,0.0,18.53,Central,Mobile App,Net Banking,False
ORD104215,2024-01-12,CUST00152,Electronics,Smartphone Case,15.81,1,0,15.81,0.0,15.81,East,Website,Cash on Delivery,False
ORD110193,2024-01-12,CUST01715,Home & Kitchen,Non-stick Pan,25.48,1,0,25.48,0.0,25.48,Central,Website,Credit Card,False
ORD107469,2024-01-12,CUST02819,Sports,Yoga Mat,22.17,1,0,22.17,0.0,22.17,West,Website,Credit Card,False
ORD108155,2024-01-12,CUST01753,Home & Kitchen,Storage Bins,18.85,3,5,56.55,2.83,53.72,Central,Mobile App,UPI,False
ORD100350,2024-01-13,CUST02170,Beauty,Lipstick,15.31,1,0,15.31,0.0,15.31,East,Website,Net Banking,False
ORD107706,2024-01-13,CUST02889,Home & Kitchen,Coffee Maker,56.45,1,0,56.45,0.0,56.45,Central,Mobile App,Net Banking,False
ORD113018,2024-01-13,CUST00390,Sports,Water Bottle,9.55,1,0,9.55,0.0,9.55,Central,Website,Credit Card,False
ORD106497,2024-01-13,CUST01197,Fashion,Cotton T-Shirt,11.58,1,0,11.58,0.0,11.58,West,Mobile App,Debit Card,False
ORD106261,2024-01-13,CUST03443,Home & Kitchen,Non-stick Pan,28.32,2,0,56.64,0.0,56.64,South,Website,Net Banking,False
ORD112729,2024-01-13,CUST03415,Fashion,Sunglasses,20.7,1,0,20.7,0.0,20.7,South,Mobile App,Net Banking,True
ORD105657,2024-01-13,CUST00216,Electronics,USB-C Cable,9.1,1,0,9.1,0.0,9.1,North,Marketplace,Credit Card,False
ORD101356,2024-01-13,CUST00072,Electronics,Laptop Stand,31.0,1,10,31.0,3.1,27.9,North,Mobile App,Cash on Delivery,False
ORD112599,2024-01-13,CUST02503,Fashion,Denim Jacket,56.54,1,0,56.54,0.0,56.54,Central,Website,Cash on Delivery,False
ORD110739,2024-01-13,CUST03069,Sports,Water Bottle,10.34,1,5,10.34,0.52,9.82,North,Website,Debit Card,False
ORD113772,2024-01-13,CUST02150,Sports,Running Shorts,17.53,1,0,17.53,0.0,17.53,South,Mobile App,Credit Card,False
ORD113647,2024-01-13,CUST00978,Beauty,Shampoo,11.44,1,0,11.44,0.0,11.44,Central,Mobile App,Debit Card,False
ORD113968,2024-01-13,CUST02261,Sports,Running Shorts,15.39,3,5,46.17,2.31,43.86,Central,Website,Credit Card,False
ORD100234,2024-01-13,CUST00437,Beauty,Shampoo,9.7,3,0,29.1,0.0,29.1,Central,Mobile App,Credit Card,False
ORD113297,2024-01-13,CUST02939,Sports,Yoga Mat,21.08,1,0,21.08,0.0,21.08,North,Website,Debit Card,False
ORD114270,2024-01-13,CUST01877,Home & Kitchen,Blender,40.26,1,0,40.26,0.0,40.26,West,Marketplace,Debit Card,False
ORD109845,2024-01-13,CUST00113,Sports,Resistance Bands,14.56,1,0,14.56,0.0,14.56,South,Mobile App,UPI,False
ORD105920,2024-01-13,CUST03057,Sports,Water Bottle,8.65,1,10,8.65,0.86,7.79,South,Mobile App,Cash on Delivery,False
ORD100432,2024-01-13,CUST00146,Home & Kitchen,Blender,43.39,4,0,173.56,0.0,173.56,South,Mobile App,UPI,False
ORD107922,2024-01-13,CUST02039,Beauty,Sunscreen SPF50,16.08,1,0,16.08,0.0,16.08,East,Website,Credit Card,False
ORD105024,2024-01-13,CUST00542,Home & Kitchen,Blender,36.68,2,0,73.36,0.0,73.36,West,Website,Credit Card,False
ORD104720,2024-01-13,CUST00289,Home & Kitchen,Non-stick Pan,26.36,1,15,26.36,3.95,22.41,North,Website,Credit Card,False
ORD111549,2024-01-13,CUST01562,Fashion,Cotton T-Shirt,13.02,1,10,13.02,1.3,11.72,West,Website,Credit Card,False
ORD100064,2024-01-13,CUST00334,Home & Kitchen,Storage Bins,17.35,3,0,52.05,0.0,52.05,North,Marketplace,Net Banking,False
ORD110296,2024-01-13,CUST02426,Home & Kitchen,Storage Bins,19.34,2,15,38.68,5.8,32.88,Central,Mobile App,Debit Card,False
ORD109200,2024-01-13,CUST00004,Electronics,USB-C Cable,7.22,2,0,14.44,0.0,14.44,Central,Marketplace,Debit Card,False
ORD111309,2024-01-13,CUST02397,Sports,Water Bottle,10.32,1,5,10.32,0.52,9.8,West,Website,Credit Card,True
ORD107290,2024-01-14,CUST01772,Electronics,Bluetooth Speaker,64.09,1,15,64.09,9.61,54.48,West,Website,Credit Card,False
ORD114405,2024-01-14,CUST01541,Fashion,Sunglasses,24.62,3,0,73.86,0.0,73.86,West,Website,Debit Card,False
ORD103595,2024-01-14,CUST00542,Home & Kitchen,Blender,39.1,1,15,39.1,5.86,33.24,South,Mobile App,Cash on Delivery,False
ORD107868,2024-01-14,CUST03497,Home & Kitchen,LED Desk Lamp,22.88,3,0,68.64,0.0,68.64,South,Marketplace,Net Banking,False
ORD107058,2024-01-14,CUST01570,Sports,Water Bottle,10.04,2,0,20.08,0.0,20.08,West,Website,UPI,False
ORD103491,2024-01-14,CUST00596,Home & Kitchen,Blender,36.62,3,0,109.86,0.0,109.86,Central,Website,Cash on Delivery,False
ORD110875,2024-01-14,CUST02313,Beauty,Sunscreen SPF50,14.68,1,5,14.68,0.73,13.95,Central,Mobile App,Cash on Delivery,False
ORD100910,2024-01-14,CUST00465,Fashion,Denim Jacket,56.67,1,0,56.67,0.0,56.67,West,Mobile App,UPI,False
ORD106547,2024-01-14,CUST02972,Home & Kitchen,Blender,44.73,1,0,44.73,0.0,44.73,Central,Mobile App,Cash on Delivery,False
ORD102060,2024-01-14,CUST02110,Sports,Water Bottle,8.91,3,5,26.73,1.34,25.39,East,Website,Debit Card,False
ORD109323,2024-01-14,CUST01904,Fashion,Denim Jacket,45.94,1,5,45.94,2.3,43.64,Central,Mobile App,Debit Card,False
ORD106484,2024-01-14,CUST00883,Beauty,Face Moisturizer,20.64,1,0,20.64,0.0,20.64,East,Mobile App,Cash on Delivery,False
ORD108562,2024-01-14,CUST00912,Beauty,Sunscreen SPF50,17.08,1,0,17.08,0.0,17.08,North,Mobile App,Credit Card,False
ORD101084,2024-01-14,CUST01674,Beauty,Hair Dryer,30.05,1,0,30.05,0.0,30.05,Central,Mobile App,Net Banking,False
ORD114181,2024-01-14,CUST01384,Beauty,Hair Dryer,30.65,3,0,91.95,0.0,91.95,West,Mobile App,Debit Card,False
ORD105524,2024-01-14,CUST02642,Beauty,Hair Dryer,33.61,1,10,33.61,3.36,30.25,North,Marketplace,Credit Card,False
ORD113755,2024-01-14,CUST03091,Home & Kitchen,Coffee Maker,50.45,1,10,50.45,5.04,45.41,South,Website,Cash on Delivery,False
ORD103104,2024-01-14,CUST00138,Beauty,Sunscreen SPF50,14.81,1,10,14.81,1.48,13.33,East,Mobile App,Credit Card,False
ORD107845,2024-01-15,CUST01593,Home & Kitchen,LED Desk Lamp,18.47,1,0,18.47,0.0,18.47,Central,Website,UPI,False
ORD111320,2024-01-15,CUST01264,Electronics,Laptop Stand,34.34,1,0,34.34,0.0,34.34,North,Marketplace,Credit Card,False
ORD109869,2024-01-15,CUST02242,Sports,Running Shorts,18.82,1,0,18.82,0.0,18.82,Central,Marketplace,Credit Card,False
ORD112621,2024-01-15,CUST02508,Home & Kitchen,LED Desk Lamp,21.08,1,0,21.08,0.0,21.08,East,Marketplace,Credit Card,False
ORD107710,2024-01-15,CUST03454,Electronics,Smartphone Case,16.45,2,0,32.9,0.0,32.9,East,Website,Net Banking,False
ORD100561,2024-01-15,CUST00521,Fashion,Backpack,32.85,1,0,32.85,0.0,32.85,Central,Marketplace,Net Banking,False
ORD112718,2024-01-15,CUST00709,Home & Kitchen,Storage Bins,20.66,2,0,41.32,0.0,41.32,South,Mobile App,Net Banking,True
ORD106527,2024-01-15,CUST02762,Home & Kitchen,Storage Bins,16.22,1,0,16.22,0.0,16.22,West,Website,Net Banking,False
ORD111853,2024-01-15,CUST03186,Beauty,Face Moisturizer,20.23,1,0,20.23,0.0,20.23,North,Website,Net Banking,False
ORD104369,2024-01-15,CUST00607,Electronics,Wireless Earbuds,40.79,1,0,40.79,0.0,40.79,South,Website,Credit Card,False
ORD112654,2024-01-15,CUST01498,Electronics,Wireless Earbuds,41.5,1,5,41.5,2.08,39.42,North,Website,Debit Card,False
ORD111667,2024-01-15,CUST00121,Fashion,Cotton T-Shirt,13.78,2,0,27.56,0.0,27.56,East,Marketplace,Credit Card,False
ORD113456,2024-01-15,CUST01387,Fashion,Cotton T-Shirt,11.59,1,10,11.59,1.16,10.43,North,Website,Debit Card,False
ORD108274,2024-01-15,CUST02673,Fashion,Running Shoes,65.66,1,0,65.66,0.0,65.66,Central,Website,Credit Card,False
ORD114698,2024-01-15,CUST01859,Beauty,Hair Dryer,36.55,1,0,36.55,0.0,36.55,South,Website,Net Banking,False
ORD112885,2024-01-15,CUST00210,Fashion,Backpack,38.04,1,0,38.04,0.0,38.04,East,Marketplace,UPI,False
ORD106959,2024-01-15,CUST01550,Home & Kitchen,Blender,38.25,1,0,38.25,0.0,38.25,North,Mobile App,Net Banking,False
ORD112205,2024-01-15,CUST00783,Beauty,Hair Dryer,35.56,6,0,213.36,0.0,213.36,Central,Mobile App,Net Banking,False
ORD106672,2024-01-15,CUST02921,Sports,Dumbbell Set,44.42,1,0,44.42,0.0,44.42,North,Marketplace,UPI,False
ORD109051,2024-01-15,CUST02233,Sports,Running Shorts,16.96,3,0,50.88,0.0,50.88,North,Mobile App,Net Banking,False
ORD110877,2024-01-15,CUST03361,Home & Kitchen,Storage Bins,16.92,1,10,16.92,1.69,15.23,North,Mobile App,Credit Card,False
ORD104954,2024-01-15,CUST03052,Beauty,Sunscreen SPF50,16.33,1,0,16.33,0.0,16.33,North,Website,Credit Card,False
ORD109695,2024-01-15,CUST00107,Fashion,Backpack,32.75,1,0,32.75,0.0,32.75,South,Mobile App,Credit Card,False
ORD111065,2024-01-15,CUST01564,Sports,Yoga Mat,22.33,2,10,44.66,4.47,40.19,Central,Mobile App,Cash on Delivery,False
ORD111995,2024-01-15,CUST03108,Electronics,Smartphone Case,16.93,1,5,16.93,0.85,16.08,East,Marketplace,Credit Card,False
ORD106233,2024-01-15,CUST02327,Home & Kitchen,Storage Bins,19.96,1,15,19.96,2.99,16.97,East,Mobile App,Net Banking,False
ORD109211,2024-01-16,CUST00872,Home & Kitchen,Non-stick Pan,23.89,1,0,23.89,0.0,23.89,Central,Marketplace,Credit Card,False
ORD112300,2024-01-16,CUST02322,Fashion,Backpack,34.81,1,0,34.81,0.0,34.81,Central,Website,UPI,False
ORD104437,2024-01-16,CUST02606,Electronics,Wireless Earbuds,45.19,2,10,90.38,9.04,81.34,Central,Mobile App,Credit Card,False
ORD103342,2024-01-16,CUST01355,Home & Kitchen,Coffee Maker,57.56,1,0,57.56,0.0,57.56,North,Mobile App,Debit Card,False
ORD113035,2024-01-16,CUST00869,Fashion,Cotton T-Shirt,13.72,1,0,13.72,0.0,13.72,East,Marketplace,Credit Card,False
ORD108449,2024-01-16,CUST02314,Beauty,Lipstick,12.9,2,0,25.8,0.0,25.8,South,Mobile App,UPI,False
ORD100865,2024-01-16,CUST01894,Sports,Resistance Bands,15.38,1,0,15.38,0.0,15.38,West,Mobile App,Cash on Delivery,False
ORD111813,2024-01-16,CUST02845,Sports,Water Bottle,10.32,2,0,20.64,0.0,20.64,East,Mobile App,Credit Card,False
ORD110367,2024-01-16,CUST03241,Electronics,Wireless Earbuds,47.88,2,10,95.76,9.58,86.18,East,Mobile App,UPI,False
ORD108616,2024-01-16,CUST03188,Home & Kitchen,LED Desk Lamp,21.15,1,20,21.15,4.23,16.92,North,Mobile App,Debit Card,False
ORD109214,2024-01-16,CUST01497,Electronics,Bluetooth Speaker,56.13,2,5,112.26,5.61,106.65,East,Marketplace,Net Banking,False
ORD108367,2024-01-16,CUST01301,Home & Kitchen,Coffee Maker,54.76,2,10,109.52,10.95,98.57,West,Mobile App,Credit Card,False
ORD104249,2024-01-16,CUST00679,Home & Kitchen,Coffee Maker,57.33,3,20,171.99,34.4,137.59,South,Mobile App,Cash on Delivery,False
ORD108808,2024-01-16,CUST00228,Beauty,Face Moisturizer,20.55,1,0,20.55,0.0,20.55,North,Website,Debit Card,False
ORD103593,2024-01-16,CUST01321,Fashion,Backpack,39.09,3,0,117.27,0.0,117.27,North,Mobile App,Credit Card,False
ORD113635,2024-01-16,CUST03323,Sports,Water Bottle,8.9,1,0,8.9,0.0,8.9,South,Website,Credit Card,True
ORD107992,2024-01-16,CUST02054,Home & Kitchen,Coffee Maker,55.88,2,0,111.76,0.0,111.76,West,Website,Debit Card,False
ORD114089,2024-01-16,CUST00429,Fashion,Cotton T-Shirt,13.59,1,5,13.59,0.68,12.91,South,Website,Cash on Delivery,False
ORD113198,2024-01-16,CUST00005,Electronics,Wireless Earbuds,41.73,1,0,41.73,0.0,41.73,West,Website,Debit Card,False
ORD106282,2024-01-17,CUST02934,Fashion,Denim Jacket,52.61,2,0,105.22,0.0,105.22,East,Mobile App,Debit Card,False
ORD104394,2024-01-17,CUST02080,Home & Kitchen,Non-stick Pan,26.67,2,10,53.34,5.33,48.01,East,Marketplace,Credit Card,False
ORD102483,2024-01-17,CUST02443,Home & Kitchen,Blender,43.69,1,0,43.69,0.0,43.69,South,Mobile App,Net Banking,False
ORD100879,2024-01-17,CUST02839,Home & Kitchen,Non-stick Pan,23.33,1,5,23.33,1.17,22.16,North,Marketplace,Cash on Delivery,False
ORD114572,2024-01-17,CUST01020,Home & Kitchen,LED Desk Lamp,18.49,1,0,18.49,0.0,18.49,West,Mobile App,Credit Card,False
ORD104384,2024-01-17,CUST02560,Home & Kitchen,Coffee Maker,54.16,1,0,54.16,0.0,54.16,West,Website,Net Banking,False
ORD102367,2024-01-17,CUST03391,Fashion,Sunglasses,22.36,2,10,44.72,4.47,40.25,East,Website,Net Banking,False
ORD113118,2024-01-17,CUST02710,Home & Kitchen,Coffee Maker,61.96,2,0,123.92,0.0,123.92,Central,Website,Cash on Delivery,False
ORD112860,2024-01-17,CUST00317,Electronics,Smartphone Case,14.77,2,0,29.54,0.0,29.54,Central,Website,Cash on Delivery,False
ORD105942,2024-01-17,CUST02380,Sports,Dumbbell Set,47.32,1,5,47.32,2.37,44.95,South,Website,Credit Card,False
ORD113973,2024-01-17,CUST00458,Fashion,Denim Jacket,48.18,1,0,48.18,0.0,48.18,South,Mobile App,Net Banking,False
ORD113422,2024-01-17,CUST01401,Electronics,Smartphone Case,13.57,1,0,13.57,0.0,13.57,West,Mobile App,Net Banking,False
ORD111926,2024-01-17,CUST01519,Sports,Running Shorts,15.63,1,0,15.63,0.0,15.63,North,Website,UPI,False
ORD110238,2024-01-17,CUST01278,Electronics,Laptop Stand,32.57,1,0,32.57,0.0,32.57,North,Mobile App,Debit Card,False
ORD110174,2024-01-17,CUST00486,Sports,Dumbbell Set,46.52,1,0,46.52,0.0,46.52,East,Website,Debit Card,False
ORD102917,2024-01-17,CUST02462,Fashion,Denim Jacket,51.86,1,0,51.86,0.0,51.86,South,Website,Cash on Delivery,False
ORD103427,2024-01-17,CUST01842,Fashion,Sunglasses,22.78,1,0,22.78,0.0,22.78,West,Marketplace,Cash on Delivery,False
ORD104226,2024-01-17,CUST02781,Fashion,Cotton T-Shirt,13.11,1,0,13.11,0.0,13.11,West,Mobile App,UPI,False
ORD110448,2024-01-17,CUST02383,Sports,Yoga Mat,20.34,3,15,61.02,9.15,51.87,West,Marketplace,UPI,False
ORD105186,2024-01-17,CUST01055,Sports,Dumbbell Set,43.2,2,0,86.4,0.0,86.4,South,Website,Cash on Delivery,False
ORD108199,2024-01-18,CUST01042,Beauty,Sunscreen SPF50,16.23,2,0,32.46,0.0,32.46,Central,Mobile App,UPI,False
ORD104293,2024-01-18,CUST02845,Sports,Water Bottle,9.58,1,0,9.58,0.0,9.58,East,Website,Debit Card,False
ORD105667,2024-01-18,CUST00981,Electronics,Laptop Stand,31.36,1,0,31.36,0.0,31.36,North,Marketplace,Net Banking,False
ORD101373,2024-01-18,CUST02256,Fashion,Backpack,38.07,2,0,76.14,0.0,76.14,West,Mobile App,Debit Card,False
ORD112240,2024-01-18,CUST01705,Home & Kitchen,Non-stick Pan,25.99,1,10,25.99,2.6,23.39,North,Website,UPI,False
ORD113645,2024-01-18,CUST00489,Sports,Yoga Mat,21.34,1,0,21.34,0.0,21.34,Central,Mobile App,Credit Card,False
ORD113939,2024-01-18,CUST00462,Sports,Resistance Bands,14.09,3,0,42.27,0.0,42.27,East,Mobile App,Cash on Delivery,False
ORD100536,2024-01-18,CUST03288,Home & Kitchen,Blender,42.27,2,0,84.54,0.0,84.54,South,Marketplace,Debit Card,False
ORD111447,2024-01-18,CUST03108,Beauty,Face Moisturizer,19.12,1,20,19.12,3.82,15.3,Central,Website,Debit Card,True
ORD108565,2024-01-18,CUST03072,Sports,Dumbbell Set,47.05,1,0,47.05,0.0,47.05,West,Website,Cash on Delivery,False
ORD107512,2024-01-18,CUST00300,Home & Kitchen,Storage Bins,20.56,2,0,41.12,0.0,41.12,North,Mobile App,UPI,False
ORD105095,2024-01-18,CUST00697,Fashion,Running Shoes,67.06,1,0,67.06,0.0,67.06,North,Mobile App,UPI,False
ORD105582,2024-01-18,CUST02224,Home & Kitchen,LED Desk Lamp,19.64,2,10,39.28,3.93,35.35,East,Mobile App,Net Banking,True
ORD114578,2024-01-18,CUST02453,Home & Kitchen,LED Desk Lamp,21.6,1,0,21.6,0.0,21.6,West,Website,Credit Card,False
ORD114975,2024-01-18,CUST00191,Sports,Yoga Mat,18.16,2,0,36.32,0.0,36.32,East,Website,Net Banking,False
ORD113732,2024-01-19,CUST00215,Home & Kitchen,Storage Bins,20.03,1,0,20.03,0.0,20.03,North,Website,Cash on Delivery,False
ORD102568,2024-01-19,CUST02021,Electronics,Smartphone Case,17.07,3,0,51.21,0.0,51.21,South,Mobile App,Debit Card,False
ORD102967,2024-01-19,CUST02927,Beauty,Shampoo,10.47,1,0,10.47,0.0,10.47,West,Mobile App,Debit Card,False
ORD113029,2024-01-19,CUST01156,Electronics,USB-C Cable,7.27,1,0,7.27,0.0,7.27,South,Website,Net Banking,False
ORD110087,2024-01-19,CUST00573,Fashion,Running Shoes,69.83,5,0,349.15,0.0,349.15,South,Website,Credit Card,False
ORD112392,2024-01-19,CUST01769,Beauty,Shampoo,11.45,1,0,11.45,0.0,11.45,West,Mobile App,UPI,False
ORD111418,2024-01-19,CUST02167,Electronics,Bluetooth Speaker,63.98,4,5,255.92,12.8,243.12,East,Website,Cash on Delivery,False
ORD113651,2024-01-19,CUST01674,Fashion,Denim Jacket,50.95,1,0,50.95,0.0,50.95,North,Website,Credit Card,False
ORD107728,2024-01-19,CUST01233,Home & Kitchen,Storage Bins,18.45,1,10,18.45,1.84,16.61,North,Mobile App,Cash on Delivery,False
ORD108786,2024-01-19,CUST02038,Sports,Resistance Bands,15.5,1,5,15.5,0.78,14.72,Central,Mobile App,Credit Card,False
ORD113565,2024-01-19,CUST02250,Sports,Dumbbell Set,45.78,1,20,45.78,9.16,36.62,Central,Marketplace,Cash on Delivery,False
ORD114382,2024-01-19,CUST02001,Sports,Yoga Mat,20.73,1,0,20.73,0.0,20.73,West,Website,Debit Card,False
ORD110978,2024-01-19,CUST03061,Sports,Water Bottle,10.19,1,0,10.19,0.0,10.19,North,Website,Cash on Delivery,False
ORD113953,2024-01-19,CUST03398,Fashion,Sunglasses,21.28,1,10,21.28,2.13,19.15,West,Website,Cash on Delivery,False
ORD106550,2024-01-19,CUST01608,Fashion,Sunglasses,21.45,1,0,21.45,0.0,21.45,East,Website,UPI,False
ORD103249,2024-01-19,CUST03429,Electronics,Bluetooth Speaker,63.61,2,10,127.22,12.72,114.5,North,Mobile App,Debit Card,False
ORD113317,2024-01-19,CUST02097,Sports,Dumbbell Set,45.37,1,10,45.37,4.54,40.83,Central,Marketplace,Net Banking,False
ORD110324,2024-01-19,CUST00978,Sports,Water Bottle,8.27,1,0,8.27,0.0,8.27,East,Website,Debit Card,False
ORD108942,2024-01-19,CUST00456,Fashion,Backpack,39.27,1,0,39.27,0.0,39.27,Central,Marketplace,UPI,True
ORD109481,2024-01-19,CUST01632,Fashion,Running Shoes,65.33,2,0,130.66,0.0,130.66,Central,Mobile App,Debit Card,False
ORD111948,2024-01-19,CUST01153,Fashion,Sunglasses,19.96,3,0,59.88,0.0,59.88,North,Website,Cash on Delivery,False
ORD109321,2024-01-19,CUST02859,Electronics,USB-C Cable,7.27,2,10,14.54,1.45,13.09,West,Website,Cash on Delivery,False
ORD105391,2024-01-19,CUST01950,Electronics,Wireless Earbuds,48.27,2,0,96.54,0.0,96.54,North,Mobile App,UPI,False
ORD107284,2024-01-19,CUST02516,Beauty,Lipstick,13.75,3,0,41.25,0.0,41.25,Central,Mobile App,UPI,False
ORD104328,2024-01-20,CUST00028,Beauty,Hair Dryer,35.46,1,5,35.46,1.77,33.69,East,Marketplace,Credit Card,False
ORD100176,2024-01-20,CUST01939,Electronics,USB-C Cable,8.22,1,0,8.22,0.0,8.22,West,Mobile App,Debit Card,False
ORD100175,2024-01-20,CUST00941,Home & Kitchen,LED Desk Lamp,18.69,1,0,18.69,0.0,18.69,South,Mobile App,Net Banking,False
ORD100280,2024-01-20,CUST00481,Fashion,Cotton T-Shirt,11.08,2,0,22.16,0.0,22.16,South,Mobile App,UPI,False
ORD113451,2024-01-20,CUST03262,Home & Kitchen,Blender,42.89,1,0,42.89,0.0,42.89,East,Website,UPI,False
ORD102876,2024-01-20,CUST02184,Sports,Dumbbell Set,50.99,2,10,101.98,10.2,91.78,North,Mobile App,Cash on Delivery,False
ORD107343,2024-01-20,CUST01591,Home & Kitchen,Non-stick Pan,23.83,1,0,23.83,0.0,23.83,South,Mobile App,Credit Card,False
ORD100804,2024-01-20,CUST02422,Home & Kitchen,Storage Bins,18.48,1,0,18.48,0.0,18.48,East,Mobile App,Net Banking,False
ORD103535,2024-01-20,CUST00243,Home & Kitchen,Non-stick Pan,23.77,2,0,47.54,0.0,47.54,North,Website,UPI,False
ORD100546,2024-01-20,CUST00921,Sports,Resistance Bands,16.07,2,0,32.14,0.0,32.14,North,Mobile App,Cash on Delivery,False
ORD103298,2024-01-20,CUST03321,Fashion,Sunglasses,24.11,1,0,24.11,0.0,24.11,West,Website,Credit Card,False
ORD111833,2024-01-20,CUST01711,Beauty,Shampoo,10.38,1,10,10.38,1.04,9.34,South,Mobile App,Cash on Delivery,False
ORD114241,2024-01-20,CUST03357,Fashion,Cotton T-Shirt,13.27,1,15,13.27,1.99,11.28,North,Website,Cash on Delivery,False
ORD109050,2024-01-20,CUST01799,Electronics,Smartphone Case,15.36,1,10,15.36,1.54,13.82,East,Mobile App,Credit Card,True
ORD109971,2024-01-20,CUST02387,Home & Kitchen,Coffee Maker,57.77,2,0,115.54,0.0,115.54,South,Mobile App,UPI,False
ORD103442,2024-01-20,CUST03079,Electronics,Bluetooth Speaker,58.7,2,0,117.4,0.0,117.4,East,Website,UPI,False
ORD105969,2024-01-20,CUST02501,Sports,Running Shorts,15.57,1,0,15.57,0.0,15.57,West,Mobile App,Cash on Delivery,False
ORD105740,2024-01-20,CUST02698,Sports,Dumbbell Set,51.25,3,0,153.75,0.0,153.75,Central,Website,Cash on Delivery,False
ORD101968,2024-01-20,CUST03174,Electronics,USB-C Cable,8.47,1,0,8.47,0.0,8.47,North,Mobile App,UPI,False
ORD110120,2024-01-21,CUST01502,Beauty,Shampoo,10.87,1,10,10.87,1.09,9.78,East,Mobile App,Cash on Delivery,False
ORD110957,2024-01-21,CUST03465,Fashion,Cotton T-Shirt,12.56,2,0,25.12,0.0,25.12,West,Marketplace,Credit Card,False
ORD103058,2024-01-21,CUST03117,Home & Kitchen,LED Desk Lamp,19.03,1,5,19.03,0.95,18.08,West,Website,Debit Card,False
ORD112681,2024-01-21,CUST03180,Beauty,Shampoo,9.45,1,0,9.45,0.0,9.45,Central,Mobile App,Debit Card,False
ORD100111,2024-01-21,CUST01810,Sports,Water Bottle,10.27,2,0,20.54,0.0,20.54,South,Website,Credit Card,False
ORD113299,2024-01-21,CUST01293,Beauty,Lipstick,12.79,1,0,12.79,0.0,12.79,North,Mobile App,UPI,False
ORD102809,2024-01-21,CUST01104,Fashion,Sunglasses,20.67,2,0,41.34,0.0,41.34,Central,Mobile App,Cash on Delivery,False
ORD110313,2024-01-21,CUST01876,Fashion,Backpack,40.16,1,10,40.16,4.02,36.14,West,Mobile App,UPI,False
ORD105924,2024-01-21,CUST00627,Home & Kitchen,Storage Bins,16.95,1,15,16.95,2.54,14.41,North,Website,UPI,False
ORD108253,2024-01-21,CUST01493,Sports,Resistance Bands,16.32,2,10,32.64,3.26,29.38,West,Mobile App,Net Banking,False
ORD109743,2024-01-21,CUST01574,Beauty,Hair Dryer,30.79,1,5,30.79,1.54,29.25,Central,Mobile App,Debit Card,False
ORD106373,2024-01-21,CUST01692,Home & Kitchen,Coffee Maker,60.76,1,0,60.76,0.0,60.76,East,Mobile App,Net Banking,False
ORD111689,2024-01-21,CUST02809,Sports,Water Bottle,10.02,1,0,10.02,0.0,10.02,South,Website,Net Banking,False
ORD109125,2024-01-21,CUST03297,Fashion,Running Shoes,66.32,2,0,132.64,0.0,132.64,North,Website,Debit Card,False
ORD103831,2024-01-21,CUST01086,Electronics,Wireless Earbuds,42.63,2,20,85.26,17.05,68.21,Central,Mobile App,Cash on Delivery,False
